Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
sur les coudes;1;S-19.65;S101.56;S8.4;S-120.04;S97.21;S5.13;S-6.01;S17.98;S0.04;S-2.59;S24.31;S-4.88;S63.6;S-16.57;S-71.14;S-14.73;S-129.45;S-70.82;S-0.15;S-3.47;S-19.47;S3.3;S13.23;S23.78;S-5.76;S69.49;S7.78;S-7.69;S8.84
toto;1;L-20.62;L101.21;L6.55;L-119.69;M;M;S-6.01;S17.98;S0.04;S-2.59;S24.75;S-4.88;S63.6;S-19.91;S-73.34;S-14.9;S-124.97;M;M;S-3.12;S-19.12;S3.38;S13.23;S24.13;S-5.85;S69.49;S7.78;S-7.87;S9.71
toto;1;L-16.22;L87.58;L-24.04;L-119.16;M;M;S-6.01;S17.98;S-0.04;S-1.27;S25.01;S-4.88;S63.6;S-25.1;S-76.24;S-23.08;S-117.14;M;M;S-3.82;S-20.0;S1.54;S13.23;S24.57;S-5.76;S69.49;S8.31;S-7.96;S13.76
toto;1;L-2.68;L91.27;L-59.56;L-130.42;M;M;S-6.01;S17.98;S0.04;S-1.1;S16.92;S-4.88;S63.6;S-20.18;S-81.08;S-17.1;S-136.84;M;M;S0.84;S-11.21;S0.66;S13.23;S15.43;S-5.76;S69.49;S8.13;S-7.69;S11.47
toto;1;L27.65;L92.07;L-58.24;L-70.29;M;M;S-5.43;S16.8;S0.04;S-1.1;S16.4;S-4.88;S63.6;S-22.2;S-81.96;S-19.47;S-136.57;M;M;S2.15;S-11.21;S1.36;S13.32;S14.99;S-5.76;S69.49;S7.87;S-7.6;S13.67
toto;1;L28.26;L91.98;L-17.98;L-30.37;M;M;S-6.01;S16.8;S0.04;S-1.1;S13.23;S-4.97;S63.6;S-24.13;S-82.13;S-20.09;S-137.8;M;M;S2.59;S-11.21;S0.75;S13.23;S11.74;S-5.85;S69.49;S8.13;S-7.6;S19.21
coude gauche;1;S21.67;S95.49;S10.68;S-4.7;M;M;S-5.72;S16.22;S0.04;S-1.01;S11.65;S-4.88;S63.6;S-25.54;S-84.15;S-23.08;S-133.67;M;M;S1.45;S-7.69;S-0.31;S13.14;S10.07;S-5.76;S69.49;S8.66;S-3.74;S33.01
toto;1;S23.87;S94.79;S7.08;S-7.34;M;M;S-5.72;S16.22;S0.04;S-1.1;S11.65;S-4.88;S63.6;L-23.6;L-61.03;L-12.53;L-122.86;M;M;S-0.04;S-6.11;S-0.31;S13.23;S9.98;S-5.76;S69.49;S7.52;S-3.74;S33.1
toto;1;S23.69;S90.84;S7.08;S-11.03;M;M;S-5.72;S15.92;S0.04;S-1.01;S11.65;S-4.88;S63.6;L-13.76;L-69.56;L0.31;L-134.2;M;M;S-3.12;S-4.35;S-0.22;S13.23;S9.98;S-5.85;S69.49;S4.09;S-0.13;S26.77
toto;1;S18.15;S87.23;S7.08;S-11.21;M;M;S-5.72;S14.75;S0.04;S-1.01;S11.38;S-4.88;S63.6;L8.13;L-74.13;L49.27;L-137.45;M;M;S-10.86;S-3.03;S-0.22;S13.14;S9.71;S-5.76;S69.49;S-0.04;S7.69;S12.7
toto;1;S19.21;S86.88;S7.08;S-13.05;M;M;S-5.13;S14.46;S0.04;S-1.01;S11.47;S-4.88;S63.6;L-10.59;L-70.35;L60.97;L-95.78;M;M;S-9.27;S-2.86;S-0.13;S13.14;S9.71;S-5.85;S69.49;S-0.04;S7.6;S14.37
toto;1;S19.21;S86.35;S7.08;S-13.67;M;M;S-5.13;S14.75;S0.04;S-1.01;S11.56;S-4.88;S63.6;L0.4;L-49.08;L34.42;L-44.18;M;M;S-7.78;S-2.42;S-0.04;S13.14;S9.89;S-5.76;S69.49;S0.04;S7.25;S14.46
toto;1;S19.47;S86.35;S7.08;S-13.67;M;M;S-5.13;S13.87;S0.04;S-1.01;S11.65;S-4.88;S63.6;L-4.35;L-64.55;L32.04;L-19.3;M;M;S-7.87;S-2.42;S-0.04;S13.14;S9.89;S-5.76;S69.49;S0.04;S7.25;S14.46
toto;1;S7.6;S85.82;S7.08;S2.86;S-88.71;S5.13;S-4.25;S10.35;S0.04;S-0.4;S11.56;S-4.88;S63.6;S3.74;S-75.01;S26.95;S-0.48;S55.57;S10.12;S-14.11;S-1.27;S-0.04;S13.14;S9.8;S-5.76;S70.02;S-1.89;S9.8;S0.57
